,tweet_id,tweet_body,retweet_count,reply_count,like_count,quote_count,view_count,bookmark_count,date,clean_text,text_sentiment,final_sentiment_score,Open,Close,Volume,pct_change
405,1874646268800323935,💯 Treason,42029,8554,176817,1279.0,20409726.0,3907,2025-01-02,treason,-0.4404,0.0619223677613371,-2.7736496167466322,390.1000061035156,1735776000000000000,-14164.502010210128
406,1874646141708783705,A new election should be called in Britain,26204,10161,167915,1594.0,45944202.0,2358,2025-01-02,a new election should be called in britain,0.0,0.3670507340243982,-2.7736496167466322,390.1000061035156,1735776000000000000,-14164.502010210128
407,1874645832152269237,You don’t hate the legacy media enough,31951,8273,162326,1074.0,15765654.0,3664,2025-01-02,you dont hate the legacy media enough,0.4585,0.6876710603771303,-2.7736496167466322,390.1000061035156,1735776000000000000,-14164.502010210128
408,1874643357622059227,"What’s going on, @YouTube?",33423,7826,164317,1042.0,21512373.0,6724,2025-01-02,whats going on,0.0,0.3671575019147506,-2.7736496167466322,390.1000061035156,1735776000000000000,-14164.502010210128
409,1874630607835398643,"They oppose an inquiry, because it will show that those in power were complicit in the cover-up",24636,3593,119499,543.0,28789466.0,1628,2025-01-02,they oppose an inquiry because it will show that those in power were complicit in the coverup,0.0,0.3572041111147941,-2.7736496167466322,390.1000061035156,1735776000000000000,-14164.502010210128
410,1874630091373989986,Absolutely,17509,2344,119031,324.0,39930648.0,775,2025-01-02,absolutely,0.0,0.3553119503989445,-2.7736496167466322,390.1000061035156,1735776000000000000,-14164.502010210128
411,1874629776234971200,Whoever ordered the arrest of fathers trying to protect their daughters from gang rape should be in prison for life,64572,10188,321059,1916.0,40185552.0,8516,2025-01-02,whoever ordered the arrest of fathers trying to protect their daughters from gang rape should be in prison for life,-0.8316,-0.1953136875722435,-2.7736496167466322,390.1000061035156,1735776000000000000,-14164.502010210128
412,1874625851134025835,Important,2402,1697,17087,120.0,5359558.0,480,2025-01-02,important,0.2023,0.4406137280861609,-2.7736496167466322,390.1000061035156,1735776000000000000,-14164.502010210128
413,1874625291538350372,Worth watching,63422,7164,286369,1657.0,74612333.0,77714,2025-01-02,worth watching,0.2263,0.5421099727476264,-2.7736496167466322,390.1000061035156,1735776000000000000,-14164.502010210128
414,1874624914147418156,This horrific crime has been going on for a very long time,8387,1514,57267,146.0,25138259.0,1168,2025-01-02,this horrific crime has been going on for a very long time,-0.836,-0.2516858487975999,-2.7736496167466322,390.1000061035156,1735776000000000000,-14164.502010210128
415,1874624507140567382,There must be accountability,51039,9412,333377,1265.0,68223299.0,7234,2025-01-02,there must be accountability,0.0,0.3866063697076595,-2.7736496167466322,390.1000061035156,1735776000000000000,-14164.502010210128
416,1874614362612326761,"The evil knuckleheads picked the wrong vehicle for a terrorist attack. Cybertruck actually contained the explosion and directed the blast upwards. 

Not even the glass doors of the lobby were broken.",69760,23974,545135,4991.0,118195444.0,27339,2025-01-02,the evil knuckleheads picked the wrong vehicle for a terrorist attack cybertruck actually contained the explosion and directed the blast upwards not even the glass doors of the lobby were broken,-0.9601,-0.2708128557015792,-2.7736496167466322,390.1000061035156,1735776000000000000,-14164.502010210128
417,1475939200218370049,Lex asks great questions,6465,8186,77632,537.0,,1188,2021-12-28,lex asks great questions,0.6249,0.7805828455883195,-1.8945604971007766,369.8299865722656,1640649600000000000,-19620.62165015116
418,1473794952719224836,"Whereas radar has trouble seeing small pedestrians, they’re obvious to Tesla vision",1735,3230,27825,161.0,,64,2021-12-22,whereas radar has trouble seeing small pedestrians theyre obvious to tesla vision,-0.1779,0.1875542170834775,4.474665378282927,321.8866577148437,1640131200000000000,7093.535840178556
419,1473328171726651397,100th SpaceX rocket landing was today,5239,6202,80039,442.0,,119,2021-12-21,100th spacex rocket landing was today,0.0,0.3428611964719733,2.362385561573952,305.6233215332031,1640044800000000000,12837.063555771987
420,1471216386332667908,Highly recommend all of @HardcoreHistory,2282,3131,31764,142.0,,476,2021-12-15,highly recommend all of,0.4201,0.6098885396488383,2.3898163537863315,317.7366638183594,1639526400000000000,13195.44269437063
421,1463389553155260423,About to launch asteroid defense test!,6600,5678,78929,789.0,,370,2021-11-24,about to launch asteroid defense test,0.128,0.4324853374041155,3.2960305879122833,360.1300048828125,1637712000000000000,10826.173021680603
422,1461130602627936256,"Talked about Starship with National Academies Space Studies Board

https://t.co/wMSUQYTNJg",2365,3398,31168,180.0,,213,2021-11-18,talked about starship with national academies space studies board,0.0,0.3156508693929474,-0.9190767499909196,368.8500061035156,1637193600000000000,-40232.666407583456
423,1455186850155479048,Trial program for opening Tesla Superchargers to other EVs has begun,5132,6501,72470,581.0,,245,2021-11-01,trial program for opening tesla superchargers to other evs has begun,0.0,0.3404008130797566,5.5537169491621645,381.6666564941406,1635724800000000000,6772.274190201915
424,1443891369035042820,"With https://t.co/45B5nUBaxb &amp; Powerwall battery you are your own utility. 

24/7 clean, sustainable electricity.",4233,5748,47434,375.0,,311,2021-10-01,with amp powerwall battery you are your own utility 247 clean sustainable electricity,0.4019,0.6102676499958184,-0.4085293648564756,259.4666748046875,1633046400000000000,-63612.36829593466
425,1438928760846290948,"Please add your voice to the public comments. Support is greatly appreciated! 

Humanity’s future on the moon, Mars &amp; beyond depends upon it.

Thanks, 
Elon",5004,5184,37880,387.0,,297,2021-09-17,please add your voice to the public comments suppois greatly appreciated humanitys future on the moon mars amp beyond depends upon it thanks elon,0.8313,0.9055623434598234,0.30905320699384625,252.38333129882807,1631836800000000000,81563.39180031659
426,1428521477624631297,On now,2379,3353,34406,139.0,,83,2021-08-20,on now,0.0,0.3181068207950042,-0.37929659988553976,227.61666870117188,1629417600000000000,-60110.20540913356
427,730592699011604481,Full credit to the team that's doing this. All happening without any help from me.  https://t.co/FAZE01lleA,1988,107,4918,1.0,,0,2016-05-12,full credit to the team thats doing this all happening without any help from me,0.088,0.3272741797760968,-1.9674539689421229,14.095999717712402,1463011200000000000,-816.4589332319505
428,728457279943495681,Woohoo!! https://t.co/0P8n8VmFbr,4106,516,10256,2.0,,0,2016-05-06,woohoo,0.5106,0.6456552153129015,1.9253598207596951,14.05799961090088,1462492800000000000,630.1492146727136
429,721946756984938497,Will be interesting to see what the meantime to Hitler is for these bots. Only took Microsoft's Tay a day. https://t.co/8jEazt0nYf,797,131,2353,2.0,,6,2016-04-18,will be interesting to see what the meantime to hitler is for these bots only took microsofts tay a day,0.4019,0.5242345241171695,0.6541685150889676,16.815332412719727,1460937600000000000,2470.4894113457635
430,707611375191744512,Congrats to DeepMind! Many experts in the field thought AI was 10 years away from achieving this. https://t.co/5gGZZkud3K,1034,67,2410,1.0,,4,2016-03-09,congrats to deepmind many experts in the field thought ai was 10 years away from achieving this,0.5267,0.6136167695679747,2.0535868226762495,13.63466739654541,1457481600000000000,563.9440439521622
431,705089680581132288,Evolution hasn't advanced much https://t.co/tsgmvtGYxH,363,83,983,0.0,,1,2016-03-02,evolution hasnt advanced much,-0.1877,0.0865728916976185,2.509113836572119,12.248666763305664,1456876800000000000,388.1670406807628
432,699510097332994048,This baby Model S really is quite fun  https://t.co/40W5sS5bKI,887,176,2333,0.0,,0,2016-02-16,this baby model s really is quite fun,0.5936,0.6594394390448175,-2.2243146570008436,10.579999923706056,1455580800000000000,-575.65212459516
433,686976300158853120,Next launch is a @NASA science mission from VAFB California on Sunday. https://t.co/vJdkJkZzg1,694,112,1724,0.0,,0,2016-01-12,next launch is a science mission from vafb california on sunday,0.0,0.2350910928163537,-0.7703196179101119,14.106666564941406,1452556800000000000,-1931.2744784058586
434,686743696469954560,Aiming to launch this weekend and (hopefully) land on our droneship. Ship landings needed for high velocity missions https://t.co/n6j0mExAqM,1635,167,3494,1.0,,0,2016-01-12,aiming to launch this weekend and hopefully land on our droneship ship landings needed for high velocity missions,0.4019,0.5385825400949604,-0.7703196179101119,14.106666564941406,1452556800000000000,-1931.2744784058586
435,1285321566071296000,Launch in 20 mins,2069,746,32363,139.0,,58,2020-07-20,launch in 20 mins,0.0,0.3141644408391921,8.162552044282556,101.267333984375,1595203200000000000,1140.6332411112467
436,1278782112074735617,Thanks Tesla owners &amp; investors! Love you!! We will work super hard to earn your trust &amp; support.,2276,2717,36215,278.0,,84,2020-07-02,thanks tesla owners amp investors love you we will work super hard to earn your trust amp support,0.9485,0.9829440621239828,-1.0495476862927702,81.43199920654297,1593648000000000000,-7858.77078002796
437,1278085116338884608,Your GPS just got slightly better,10036,2231,138022,599.0,,345,2020-06-30,your gps just got slightly better,0.3832,0.6259689923842393,7.283661463631722,67.0999984741211,1593475200000000000,821.2399396808898
438,1276568125060689924,.@JeffBezos is a copy 🐈 haha,20896,4897,206367,2898.0,,678,2020-06-26,is a copy haha,0.4588,0.6921877547633449,-3.5223847629916296,66.31866455078125,1593129600000000000,-1982.7774082935655
439,1785041008381579503,You can now play videos on most TVs from your phone,6679,3948,50060,317.0,15049887.0,1088,2024-04-29,you can now play videos on most tvs from your phone,0.34,0.568561333210283,2.988008140072478,188.4199981689453,1714348800000000000,6205.872987493767
440,1785037439498686689,True,8592,2485,39277,225.0,11361576.0,1417,2024-04-29,true,0.4215,0.6199893456067187,2.988008140072478,188.4199981689453,1714348800000000000,6205.872987493767
441,1785033150172651599,"Unfortunately, Meta/Facebook/Instagram is highly skilled at taking advertising credit for traffic that actually comes from our platform (sigh)",8388,3085,43231,266.0,12226695.0,670,2024-04-29,unfortunately metafacebookinstagram is highly skilled at taking advertising credit for traffic that actually comes from our platform sigh,0.0772,0.3814768315729056,2.988008140072478,188.4199981689453,1714348800000000000,6205.872987493767
442,1785012847149506816,Having babies is a “right-wing plot” to save humanity from extinction 😂,12678,4673,66556,567.0,13624691.0,2238,2024-04-29,having babies is a rightwing plot to save humanity from extinction,0.4939,0.6860563273474747,2.988008140072478,188.4199981689453,1714348800000000000,6205.872987493767
443,1785010281615384785,"The USA only has ~4% of Earth’s population. Just 1% of Earth moving to America would overwhelm essential medical and other services. 

It’s not sustainable. 

As always, I’m very much in favor of *legal* immigration. Anyone smart, hardworking and honest should be welcome here.",40160,13237,162382,1809.0,25074901.0,4021,2024-04-29,the usa only has 4 of earths population just 1 of earth moving to america would overwhelm essential medical and other services its not sustainable as always im very much in favor of legal immigration anyone smart hardworking and honest should be welcome here,0.8948,0.995070897236467,2.988008140072478,188.4199981689453,1714348800000000000,6205.872987493767
444,1785002258918248646,@tunguz Over 300 landings later …,83,69,853,4.0,38965.0,22,2024-04-29,over 300 landings later,0.0,0.2075311682950591,2.988008140072478,188.4199981689453,1714348800000000000,6205.872987493767
445,1783971365349171640,Try out Tesla supervised full self-driving and you’ll be amazed!,3389,3591,28984,243.0,15447540.0,379,2024-04-26,try out tesla supervised full selfdriving and youll be amazed,0.4939,0.6606410610361995,-0.3316628943676138,168.85000610351562,1714089600000000000,-51010.12861883879
446,1783949757460988001,What more do we need to do to improve Communities?,4198,4996,24640,380.0,12625036.0,401,2024-04-26,what more do we need to do to improve communities,0.4404,0.6214925827015979,-0.3316628943676138,168.85000610351562,1714089600000000000,-51010.12861883879
447,1783930332166951417,Great interview with @johanknorberg!,5450,2012,24807,173.0,9201872.0,2048,2024-04-26,great interview with,0.6249,0.7490471994712555,-0.3316628943676138,168.85000610351562,1714089600000000000,-51010.12861883879
448,1783761202512036328,Best illustration I’ve seen,6868,4418,43749,395.0,20353321.0,3103,2024-04-26,best illustration ive seen,0.6369,0.7735168284906979,-0.3316628943676138,168.85000610351562,1714089600000000000,-51010.12861883879
449,1783643000759091344,"Absolutely true!

“The evidence is overwhelming that the majority of people on the street are there because of untreated mental illness or addiction, which leads people to use all their money to support their drug habit and be high, rather than work.”",21072,10548,101150,1039.0,28112304.0,4126,2024-04-25,absolutely true the evidence is overwhelming that the majority of people on the street are there because of untreated mental illness or addiction which leads people to use all their money to suppotheir drug habit and be high rather than work,0.101,0.424825284868971,7.058370337207129,158.9600067138672,1714003200000000000,2152.078016874995
450,1783635782223474962,"Late last year, several 𝕏 employees were threatened by a guy with a machete outside the Walgreens on Market St in SF. 

They didn’t report it, because that doesn’t constitute an arrestable crime in California. 

That guy later killed 3 people.",46961,9010,191737,1628.0,40764620.0,4399,2024-04-25,late last year several 𝕏 employees were threatened by a guy with a machete outside the walgreens on market st in sf they didnt repoit because that doesnt constitute an arrestable crime in california that guy later killed 3 people,-0.9001,-0.2572731797781182,7.058370337207129,158.9600067138672,1714003200000000000,2152.078016874995
451,1783618672822759490,People want the truth,27325,10819,209531,1132.0,37930136.0,1503,2024-04-25,people want the truth,0.3818,0.6399931038101316,7.058370337207129,158.9600067138672,1714003200000000000,2152.078016874995
452,1783600579237032054,"While many other countries are worse, America is trending towards extinction!",19465,16957,93988,1973.0,31590863.0,2888,2024-04-25,while many other countries are worse america is trending towards extinction,-0.4767,0.0201138620778341,7.058370337207129,158.9600067138672,1714003200000000000,2152.078016874995
453,1783456935779672560,Starlink now available in Micronesia!,6331,5219,56845,4658.0,22982125.0,581,2024-04-25,starlink now available in micronesia,0.0,0.3359686251808643,7.058370337207129,158.9600067138672,1714003200000000000,2152.078016874995
454,1783446651031724484,Concerning,41378,11085,209052,1558.0,46754092.0,9647,2024-04-25,concerning,0.0,0.3744057192121323,7.058370337207129,158.9600067138672,1714003200000000000,2152.078016874995
455,1783188100552012248,People want the truth,28978,12131,196688,1437.0,54638411.0,1478,2024-04-24,people want the truth,0.3818,0.6388160483427489,-0.4360055705263608,162.83999633789062,1713916800000000000,-37448.14583705998
456,1782920736212189454,Congrats @SpaceX team on 300 rocket landings!,11196,4635,103469,521.0,21745490.0,894,2024-04-23,congrats team on 300 rocket landings,0.5267,0.719502877616085,0.9418759697762494,143.3300018310547,1713830400000000000,15117.502774288203
457,1782848959993774350,You are right!,10686,3420,63734,461.0,29380696.0,1916,2024-04-23,you are right,0.0,0.3380498527331054,0.9418759697762494,143.3300018310547,1713830400000000000,15117.502774288203
458,1782826163326579110,"Tesla has now created over 30,000 manufacturing jobs in California!",10623,5135,89303,524.0,15438955.0,1073,2024-04-23,tesla has now created over 30000 manufacturing jobs in california,0.25,0.5220184319712333,0.9418759697762494,143.3300018310547,1713830400000000000,15117.502774288203
459,1782821354569679263,Yikes,23937,6377,229885,837.0,85453535.0,13755,2024-04-23,yikes,0.0,0.3741725231612877,0.9418759697762494,143.3300018310547,1713830400000000000,15117.502774288203
460,1782814798985720164,Yeah,11223,2418,79891,185.0,16982891.0,1702,2024-04-23,yeah,0.296,0.5506413665669553,0.9418759697762494,143.3300018310547,1713830400000000000,15117.502774288203
461,1782808782143361047,Model 3 is quicker than a Porsche 911,7942,8025,74207,986.0,31008876.0,1590,2024-04-23,model 3 is quicker than a porsche 911,0.0,0.3426114735906905,0.9418759697762494,143.3300018310547,1713830400000000000,15117.502774288203
462,1782806697112723553,"The Australian people want the truth.

𝕏 is the only one standing up for their rights.",25487,7471,139667,919.0,15785878.0,1196,2024-04-23,the australian people want the truth 𝕏 is the only one standing up for their rights,0.3818,0.6291857663220122,0.9418759697762494,143.3300018310547,1713830400000000000,15117.502774288203
463,1782792093389176986,Morgan Freeman is awesome,34837,9008,303825,1115.0,41058649.0,7101,2024-04-23,morgan freeman is awesome,0.7783,0.9276764149779022,0.9418759697762494,143.3300018310547,1713830400000000000,15117.502774288203
464,1782584820549202024,"That is exactly the issue. 

Should the eSafety Commissar (an unelected official) in Australia have authority over all countries on Earth?",26455,12916,124741,4776.0,22111405.0,1852,2024-04-23,that is exactly the issue should the esafety commissar an unelected official in australia have authority over all countries on earth,0.0772,0.4151499092014227,0.9418759697762494,143.3300018310547,1713830400000000000,15117.502774288203
465,1782573789923914166,Major milestone,2506,1740,25009,109.0,11600120.0,393,2024-04-23,major milestone,0.0,0.3086267630386986,0.9418759697762494,143.3300018310547,1713830400000000000,15117.502774288203
466,1782552013378634079,Cool,3287,1968,27864,125.0,8337243.0,398,2024-04-22,cool,0.3182,0.5350897897650966,1.0600494586256233,140.55999755859375,1713744000000000000,13159.758440029089
467,1782550334155420074,"Our concern is that if ANY country is allowed to censor content for ALL countries, which is what the Australian “eSafety Commissar” is demanding, then what is to stop any country from controlling the entire Internet?

We have already censored the content in question for",33216,10313,150353,1335.0,28670018.0,4285,2024-04-22,our concern is that if any country is allowed to censor content for all countries which is what the australian esafety commissar is demanding then what is to stop any country from controlling the entire internet we have already censored the content in question for,-0.7717,-0.1747338351452645,1.0600494586256233,140.55999755859375,1713744000000000000,13159.758440029089
468,1782431330606731694,I’d like to take a moment to thank the PM for informing the public that this platform is the only truthful one,23570,7122,121553,869.0,28302542.0,2220,2024-04-22,id like to take a moment to thank the pm for informing the public that this platform is the only truthful one,0.7906,0.9115883365607842,1.0600494586256233,140.55999755859375,1713744000000000000,13159.758440029089
469,1782259484124991940,Robbery in most of America is out of control,23545,8864,130862,1145.0,33211672.0,1927,2024-04-22,robbery in most of america is out of control,0.0,0.3603048348775255,1.0600494586256233,140.55999755859375,1713744000000000000,13159.758440029089
470,1781433998079656088,Same,16035,3850,81570,500.0,26341752.0,1162,2024-04-19,same,0.0,0.3459688987994845,-1.2888488643433538,148.97000122070312,1713484800000000000,-11658.376264435066
471,1781394185951563973,The Australian censorship commissar is demanding *global* content bans!,11652,3301,50690,566.0,10193125.0,1073,2024-04-19,the australian censorship commissar is demanding global content bans,-0.2263,0.1746076036375667,-1.2888488643433538,148.97000122070312,1713484800000000000,-11658.376264435066
472,1781393250021941446,Another major attack on the First Amendment by this administration,6697,1580,38130,103.0,10328157.0,428,2024-04-19,another major attack on the first amendment by this administration,-0.4767,-0.011266676317814,-1.2888488643433538,148.97000122070312,1713484800000000000,-11658.376264435066
473,1781390448717623490,Mad insurance regulation &amp; extremely high litigation costs are the root causes,4067,1501,25383,139.0,10134037.0,415,2024-04-19,mad insurance regulation amp extremely high litigation costs are the root causes,-0.6461,-0.1419297899834388,-1.2888488643433538,148.97000122070312,1713484800000000000,-11658.376264435066
474,1781384773388107994,The opposition to free speech (under the guise of “hate speech”) in America by hard left activists is much greater than most people realize,19294,4231,81311,625.0,11882583.0,1124,2024-04-19,the opposition to free speech under the guise of hate speech in america by hard left activists is much greater than most people realize,0.1779,0.4715131793232285,-1.2888488643433538,148.97000122070312,1713484800000000000,-11658.376264435066
475,1781159792288899126,Improved ad performance,1996,1405,17509,89.0,7376747.0,416,2024-04-19,improved ad performance,0.4767,0.6322583315011667,-1.2888488643433538,148.97000122070312,1713484800000000000,-11658.376264435066
476,1781098833700655158,Crime is out of control,16569,7362,149594,753.0,54218727.0,1602,2024-04-18,crime is out of control,-0.5423,-0.0175576177303439,-0.8727321151859504,151.25,1713398400000000000,-17430.633005039996
477,1781094892866781255,"Ironically, GDI pushes disinformation and should be shut down, with recriminations for the miscreants",8986,1530,36723,238.0,7320887.0,1506,2024-04-18,ironically gdi pushes disinformation and should be shut down with recriminations for the miscreants,0.0,0.3230406517451175,-0.8727321151859504,151.25,1713398400000000000,-17430.633005039996
478,1781091220816560330,De Moraes absolutely interfered with the Brazil elections,35717,7694,147570,2811.0,18319772.0,3329,2024-04-18,de moraes absolutely interfered with the brazil elections,0.0,0.3652363757422628,-0.8727321151859504,151.25,1713398400000000000,-17430.633005039996
479,1781089668013977724,Improved advertising,2042,1149,16667,61.0,5588376.0,367,2024-04-18,improved advertising,0.4767,0.6306743859341577,-0.8727321151859504,151.25,1713398400000000000,-17430.633005039996
480,1780998370066039086,Highly recommend this book!,3892,2448,32079,223.0,10887745.0,9423,2024-04-18,highly recommend this book,0.4201,0.610933627751926,-0.8727321151859504,151.25,1713398400000000000,-17430.633005039996
481,1780997783337476279,"Wow, this is insane",62265,11342,225447,2103.0,21102265.0,6462,2024-04-18,wow this is insane,0.2732,0.5697017096886148,-0.8727321151859504,151.25,1713398400000000000,-17430.633005039996
482,1780996904358175024,Starlink streams live during a tornado!,3855,1928,34746,162.0,7153358.0,301,2024-04-18,starlink streams live during a tornado,0.0,0.3184136037574092,-0.8727321151859504,151.25,1713398400000000000,-17430.633005039996
483,1780975808019849328,This will increasingly be the case,2078,1670,18229,86.0,11574234.0,371,2024-04-18,this will increasingly be the case,0.0,0.3000510780009925,-0.8727321151859504,151.25,1713398400000000000,-17430.633005039996
484,1780962477011796287,That’s literally the point of Wikipedia,10308,3663,65295,412.0,13603956.0,2431,2024-04-18,thats literally the point of wikipedia,0.0,0.3385728402593676,-0.8727321151859504,151.25,1713398400000000000,-17430.633005039996
485,1780875320134144064,The law broke the law,32501,5945,146636,1112.0,17093675.0,2061,2024-04-18,the law broke the law,-0.4215,0.0689864937185447,-0.8727321151859504,151.25,1713398400000000000,-17430.633005039996
486,1780776172802187627,This is incredibly messed up,18760,3700,85521,441.0,36800894.0,1057,2024-04-18,this is incredibly messed up,-0.4005,0.0674638656780921,-0.8727321151859504,151.25,1713398400000000000,-17430.633005039996
487,1780774670750675065,The censorship actions against elected representatives demanded by @alexandre violate Brazilian law,29259,6226,140275,1113.0,14755569.0,1763,2024-04-18,the censorship actions against elected representatives demanded by violate brazilian law,-0.6249,-0.0749342131903977,-0.8727321151859504,151.25,1713398400000000000,-17430.633005039996
488,1780772952545583553,Surely this is illegal?,17092,5971,91307,506.0,22079627.0,1437,2024-04-18,surely this is illegal,-0.1779,0.2250185180920482,-0.8727321151859504,151.25,1713398400000000000,-17430.633005039996
489,1780660716229554184,This keeps getting crazier! The head of NPR hates the Constitution of the USA.,42645,16343,171446,2398.0,33239797.0,5097,2024-04-17,this keeps getting crazier the head of npr hates the constitution of the usa,-0.4588,0.0495823021211238,-1.3892428634138008,157.63999938964844,1713312000000000000,-11447.187992909898
490,1780659559138496938,"Now imagine if this is programmed, explicitly or implicitly, into super powerful AI – it could end civilization. 

Now, no need to imagine. It is already programmed into Google Gemini and OpenAI ChatGPT.",12601,4603,55123,606.0,13419206.0,2475,2024-04-17,now imagine if this is programmed explicitly or implicitly into super powerful ai it could end civilization now no need to imagine it is already programmed into google gemini and openai chatgpt,0.6705,0.805269306047637,-1.3892428634138008,157.63999938964844,1713312000000000000,-11447.187992909898
491,1780656157163712742,The software running in her head is the anti-Grok – hates truth &amp; humor 😂,16534,7493,88655,841.0,20549004.0,2651,2024-04-17,the software running in her head is the antigrok hates truth amp humor,0.128,0.4387930864188468,-1.3892428634138008,157.63999938964844,1713312000000000000,-11447.187992909898
492,1780370067987009711,"Legacy media simply can’t compete with hundreds of millions of humans providing real-time, AI-assisted, interactive information",17993,7246,94548,897.0,20610239.0,2145,2024-04-16,legacy media simply cant compete with hundreds of millions of humans providing realtime aiassisted interactive information,0.0,0.3510281737290209,0.23605659322478248,156.74000549316406,1713225600000000000,66299.33388512049
493,1780308682221461567,"More than the population of 36 states in just over 3 years!

I am very much in favor of legal immigration, being an immigrant myself, but allowing a flood of millions of unvetted people to enter the United States illegally is insane.",67766,20606,311261,3132.0,55340006.0,6878,2024-04-16,more than the population of 36 states in just over 3 years i am very much in favor of legal immigration being an immigrant myself but allowing a flood of millions of unvetted people to enter the united states illegally is insane,0.336,0.6223833308138353,0.23605659322478248,156.74000549316406,1713225600000000000,66299.33388512049
494,1780306595425198184,When will this madness stop?,43191,14348,173480,1987.0,40109392.0,3900,2024-04-16,when will this madness stop,-0.6783,-0.1040452867495495,0.23605659322478248,156.74000549316406,1713225600000000000,66299.33388512049
495,1780259716532441535,NPR has become a hard left propaganda machine that tolerates no dissent,31888,9495,141179,1520.0,27200328.0,2797,2024-04-16,npr has become a hard left propaganda machine that tolerates no dissent,-0.5574,-0.0264857393448447,0.23605659322478248,156.74000549316406,1713225600000000000,66299.33388512049
496,1780256275756147035,@eyeslasho But also the real world:,198,111,1645,9.0,91997.0,47,2024-04-16,but also the real world,0.0,0.2274821546674323,0.23605659322478248,156.74000549316406,1713225600000000000,66299.33388512049
497,1779971466576175379,Interesting series about a potentially good future,3459,3646,22877,201.0,10222183.0,3002,2024-04-15,interesting series about a potentially good future,0.6808,0.7860120178493244,-5.1456822620795535,170.24000549316406,1713139200000000000,-3408.404927131354
498,1779956395778965654,"United States laws prevent 𝕏 from participating in corruption that violates the laws of other countries, which is what @Alexandre is demanding that we do",26060,7816,128886,1626.0,26274150.0,2140,2024-04-15,united states laws prevent 𝕏 from participating in corruption that violates the laws of other countries which is what is demanding that we do,-0.3182,0.1375597254816992,-5.1456822620795535,170.24000549316406,1713139200000000000,-3408.404927131354
499,1779941506708578438,Interesting,12790,3197,58585,241.0,19218834.0,1216,2024-04-15,interesting,0.4019,0.6180128093667392,-5.1456822620795535,170.24000549316406,1713139200000000000,-3408.404927131354
500,1779905174733037790,Worth noting that the actual brand safety score is almost perfect,7736,3578,60232,228.0,19708305.0,647,2024-04-15,worth noting that the actual brand safety score is almost perfect,0.7968,0.8931987451496779,-5.1456822620795535,170.24000549316406,1713139200000000000,-3408.404927131354
501,1779903113526153513,Thanks to the 𝕏 team for discovering this and @DoubleVerify for responding quickly to correct the error,2714,1833,21252,77.0,8903432.0,281,2024-04-15,thanks to the 𝕏 team for discovering this and for responding quickly to correct the error,0.0516,0.3409532946679973,-5.1456822620795535,170.24000549316406,1713139200000000000,-3408.404927131354
502,1779844281781322004,Greece is one of dozens of countries experiencing population collapse due to low birth rates,24836,12736,107168,2233.0,37070678.0,5111,2024-04-15,greece is one of dozens of countries experiencing population collapse due to low birth rates,-0.6486,-0.0970796706189269,-5.1456822620795535,170.24000549316406,1713139200000000000,-3408.404927131354
503,1778919442258305070,"Thank you DoubleVerify for correcting your mistake regarding brand safety on this platform. 

When measured accurately, brand safety on 𝕏 is extremely good.",5538,2536,42929,128.0,13409491.0,451,2024-04-12,thank you doubleverify for correcting your mistake regarding brand safety on this platform when measured accurately brand safety on 𝕏 is extremely good,0.8357,0.9102549740986374,-0.7485164869120953,172.33999633789062,1712880000000000000,-23124.20846451309
504,1778881361249800203,Supervised full self-driving now $99/month,6214,11192,59736,1095.0,37024233.0,1740,2024-04-12,supervised full selfdriving now 99month,0.0,0.3380253222602936,-0.7485164869120953,172.33999633789062,1712880000000000000,-23124.20846451309
505,1778791364312109548,And the appeal process is a sham,17713,6489,113299,486.0,25716305.0,1058,2024-04-12,and the appeal process is a sham,0.0,0.3550476601150999,-0.7485164869120953,172.33999633789062,1712880000000000000,-23124.20846451309
506,1778626683018281357,Facts …,10678,3123,54709,218.0,14993452.0,1011,2024-04-12,facts,0.0,0.3341377954296786,-0.7485164869120953,172.33999633789062,1712880000000000000,-23124.20846451309
507,1778625838008660022,Our advertising relevance has greatly improved,3247,2240,30177,121.0,17088730.0,329,2024-04-12,our advertising relevance has greatly improved,0.5256,0.6824793610335542,-0.7485164869120953,172.33999633789062,1712880000000000000,-23124.20846451309
508,1778616216304718060,Advertise on 𝕏,3501,3359,27951,154.0,11578477.0,374,2024-04-12,advertise on 𝕏,0.0,0.3138639431927278,-0.7485164869120953,172.33999633789062,1712880000000000000,-23124.20846451309
509,1778600908613402913,Let’s see what the public thinks,12576,10397,70101,934.0,36019510.0,990,2024-04-12,lets see what the public thinks,0.0,0.3435343740404928,-0.7485164869120953,172.33999633789062,1712880000000000000,-23124.20846451309
510,1778598914410602598,"The Model S &amp; X Plaid (meaning, beyond ludicrous speed) are sublime",4970,3963,45306,185.0,12210531.0,433,2024-04-12,the model s amp x plaid meaning beyond ludicrous speed are sublime,-0.3612,0.0742973665830824,-0.7485164869120953,172.33999633789062,1712880000000000000,-23124.20846451309
511,1778557571739382230,Community Notes will now show faster,4834,2897,49071,208.0,18930174.0,409,2024-04-11,community notes will now show faster,0.0,0.3285299853196232,1.1880631790791085,172.5500030517578,1712793600000000000,14423.638649040933
512,1778500046214009172,Glad Tesla FSD was there to help and that you’re feeling well!,5566,3570,55981,315.0,24478438.0,1362,2024-04-11,glad tesla fsd was there to help and that youre feeling well,0.8074,0.8978434599201989,1.1880631790791085,172.5500030517578,1712793600000000000,14423.638649040933
